Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
3127,CA-2018-149895,2018-08-09,2018-12-09,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,258.528
3128,CA-2018-147564,2018-02-10,2018-06-10,Standard Class,BP-11155,Becky Pak,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12
3142,US-2015-122959,2015-12-12,2015-12-12,Same Day,CY-12745,Craig Yedwab,Corporate,United States,San Antonio,Texas,12671,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,210.392
3145,US-2017-148110,2017-05-09,2017-11-09,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Austin,Texas,13209,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802
3149,CA-2017-120558,2017-07-06,2017-10-06,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,New York,10035,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4
3156,CA-2015-128986,2015-03-08,2015-05-08,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,Arizona,19765,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,93.024
3178,CA-2018-122280,2018-10-09,2018-10-09,Same Day,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.76
3179,CA-2018-105235,2018-05-12,2018-11-12,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94
3182,CA-2018-152912,2018-09-11,2018-12-11,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64
3186,CA-2015-123498,2015-07-11,2015-09-11,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,11505,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046
3192,CA-2018-123981,2018-02-10,2018-08-10,Standard Class,RW-19630,Rob Williams,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,65.99
3193,CA-2018-158953,2018-04-06,2018-08-06,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Missouri City,Texas,11953,Central,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37
3194,CA-2015-165428,2015-01-09,2015-04-09,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,11500,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648
3198,CA-2016-149384,2016-10-07,2016-10-07,Same Day,EH-13945,Eric Hoffmann,Consumer,United States,Tempe,Arizona,19745,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.366
3199,CA-2015-131527,2015-01-12,2015-07-12,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.968
3216,CA-2018-150189,2018-08-07,2018-10-07,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Mateo,California,28867,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18
3220,US-2016-137008,2016-02-10,2016-08-10,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85
3223,CA-2015-108189,2015-02-10,2015-05-10,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,19745,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408
3231,CA-2018-131625,2018-01-09,2018-05-09,Second Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9
3237,CA-2017-146836,2017-02-05,2017-02-05,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94
3242,US-2017-140809,2017-01-02,2017-03-02,First Class,CK-12760,Cyma Kinney,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45
3244,CA-2018-113355,2018-01-12,2018-05-12,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,9515,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8
3246,US-2018-140907,2018-10-12,2018-12-12,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,32567,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08
3265,CA-2017-122518,2017-04-03,2017-08-03,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,-32356,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08
3274,CA-2018-133865,2018-08-05,2018-12-05,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,24496,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952
3275,CA-2018-116358,2018-02-11,2018-06-11,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,676,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24
3277,CA-2015-102988,2015-05-04,2015-09-04,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96
3296,CA-2018-113418,2018-01-10,2018-03-10,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10035,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89
3310,CA-2016-144386,2016-05-11,2016-11-11,Standard Class,GT-14635,Grant Thornton,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",25.344
3349,CA-2018-154732,2018-05-11,2018-07-11,First Class,AH-10195,Alan Haines,Corporate,United States,Chicago,Illinois,-4913,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,16.03
3359,CA-2017-139234,2017-06-05,2017-10-05,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,-4926,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,3.208
3361,US-2016-142020,2016-04-06,2016-08-06,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",30.44
3374,CA-2016-161718,2016-04-12,2016-10-12,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44
3378,CA-2017-100671,2017-01-11,2017-04-11,First Class,CS-12490,Cindy Schnelling,Corporate,United States,Conroe,Texas,11765,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672
3383,CA-2016-130659,2016-04-12,2016-09-12,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,East,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94
3386,CA-2018-148404,2018-07-10,2018-11-10,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,580.672
3395,US-2018-131583,2018-10-06,2018-10-06,Same Day,CL-11890,Carl Ludwig,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.032
3396,US-2018-148362,2018-01-07,2018-08-07,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,-19333,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92
3403,CA-2016-129700,2016-04-05,2016-05-05,First Class,LA-16780,Laura Armstrong,Corporate,United States,Tinley Park,Illinois,-5059,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,22.288
3416,CA-2017-116540,2017-02-09,2017-02-09,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,-11825,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81
3428,US-2018-111024,2018-03-07,2018-06-07,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,-22406,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896
3431,CA-2018-148264,2018-08-12,2018-09-12,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,24765,West,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,29.79
3434,CA-2018-131212,2018-05-12,2018-09-12,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,32470,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816
3447,CA-2017-158869,2017-06-08,2017-07-08,First Class,AH-10690,Anna Häberlin,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,70.88
3454,CA-2016-153325,2016-01-03,2016-02-03,Second Class,ST-20530,Shui Tom,Consumer,United States,Macon,Georgia,31204,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",58.72
3462,CA-2018-114258,2018-05-11,2018-10-11,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Dallas,Texas,9545,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,492.768
3465,CA-2018-128699,2018-03-12,2018-05-12,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992
3470,CA-2016-100888,2016-06-04,2016-10-04,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952
3471,US-2017-150035,2017-01-12,2017-05-12,Standard Class,CL-11890,Carl Ludwig,Consumer,United States,San Francisco,California,28586,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74
3474,CA-2018-111815,2018-03-03,2018-10-03,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,-17409,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,180.98
3482,CA-2015-124023,2015-07-04,2015-10-04,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,-28928,South,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96
3488,CA-2018-120705,2018-05-09,2018-11-09,Standard Class,MG-17875,Michael Grace,Home Office,United States,Fort Lauderdale,Florida,-32225,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
3489,CA-2016-157322,2016-02-07,2016-06-07,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,-5348,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422
3503,CA-2018-125115,2018-10-04,2018-10-04,Same Day,RD-19930,Russell D'Ascenzo,Consumer,United States,Austin,Texas,13209,Central,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.368
3513,CA-2018-140326,2018-04-09,2018-06-09,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,-4883,Central,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174
3517,US-2017-113649,2017-09-08,2017-12-08,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,30.816
3524,CA-2017-137673,2017-05-09,2017-10-09,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,26569,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116.0
3538,CA-2015-158771,2015-09-05,2015-09-05,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,-23116,South,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83.25
3557,CA-2018-118542,2018-01-12,2018-05-12,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,24472,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,45.36
3559,CA-2018-152737,2018-07-11,2018-12-11,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,28586,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,21.792
3561,CA-2018-109757,2018-04-09,2018-09-09,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,-21224,East,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,8.256
3565,CA-2017-130029,2017-03-07,2017-06-07,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,24513,West,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,12.96
3569,CA-2018-168109,2018-03-07,2018-03-07,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,32569,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98
3574,CA-2018-117023,2018-07-08,2018-12-08,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68
3577,CA-2017-103163,2017-07-06,2017-11-06,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,27773,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,4.784
3582,CA-2018-117807,2018-01-10,2018-07-10,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Fremont,Nebraska,2489,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85
3587,CA-2018-161823,2018-03-09,2018-08-09,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,San Francisco,California,28586,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96
3593,CA-2017-108434,2017-05-12,2017-07-12,Second Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18
3613,CA-2016-110093,2016-03-12,2016-08-12,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448
3617,CA-2017-154536,2017-05-09,2017-09-09,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555
3618,CA-2018-141929,2018-04-09,2018-08-09,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,24468,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984
3632,CA-2018-132178,2018-03-05,2018-08-05,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,24468,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52
3651,CA-2018-109960,2018-09-12,2018-11-12,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,-17302,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104.88
3663,US-2018-129777,2018-03-07,2018-09-07,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.9
3675,CA-2018-154109,2018-06-11,2018-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.372
3677,CA-2016-156440,2016-05-12,2016-09-12,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,26569,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46
3689,CA-2018-140760,2018-02-06,2018-05-06,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,19668,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344
3715,CA-2015-135608,2015-08-12,2015-10-12,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,-32570,West,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68
3725,CA-2018-127264,2018-03-04,2018-05-04,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,-4883,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056
3727,CA-2017-165169,2017-05-06,2017-11-06,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38
3735,CA-2018-168193,2018-06-03,2018-11-03,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,26.38
3756,CA-2017-116799,2017-03-03,2017-06-03,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,14226,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784
3768,CA-2016-103205,2016-08-12,2016-10-12,Second Class,JJ-15760,Joel Jenkins,Home Office,United States,Houston,Texas,11500,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96
3773,CA-2015-115357,2015-06-08,2015-11-08,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Columbia,South Carolina,29203,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91
3778,CA-2016-107937,2016-03-05,2016-08-05,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,26375,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88
3788,CA-2017-169971,2017-04-09,2017-09-09,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,11505,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912
